producto_id,user_id,tipo_producto,fecha_apertura,estatus,limite_credito,saldo_actual,utilizacion_pct,tasa_interes_anual,plazo_meses,monto_mensualidad,fecha_ultimo_movimiento,antiguedad_dias,dias_sin_movimiento,ratio_deuda,es_inactivo,carga_mensual_ratio
PRD-00031291,USR-12082,tarjeta_credito_hey,2025-01-14,activo,75000.0,53917.5,0.7189,46.0,,,2025-11-11,466,165,0.7189,1,
PRD-00031294,USR-12084,tarjeta_credito_hey,2024-05-16,activo,5000.0,3130.5,0.6261,36.22,,,2025-09-02,709,235,0.6261,1,
PRD-00031296,USR-12085,credito_nomina,2024-04-22,activo,30000.0,9528.0,0.3176,31.33,12.0,935.1,2025-11-08,733,168,0.3176,1,0.0981423173803526
PRD-00031299,USR-12086,tarjeta_credito_negocios,2022-06-20,activo,162000.0,51321.6,0.3168,44.56,,,2025-11-11,1405,165,0.3167999999999999,1,
PRD-00031300,USR-12086,credito_auto,2023-05-24,activo,355000.0,161205.5,0.4541,20.82,36.0,6058.54,2025-11-12,1067,164,0.4541,1,0.0375827127486345
PRD-00031302,USR-12087,credito_personal,2025-08-11,activo,44000.0,36520.0,0.83,37.19,12.0,3690.63,2025-11-17,257,159,0.83,1,0.1010577765607886
PRD-00031306,USR-12089,tarjeta_credito_hey,2024-03-01,activo,96000.0,14764.8,0.1538,35.65,,,2025-11-19,785,157,0.1538,1,
PRD-00031309,USR-12090,tarjeta_credito_hey,2024-05-19,activo,8000.0,4005.6,0.5007,34.01,,,2025-10-14,706,193,0.5007,1,
PRD-00031310,USR-12090,credito_nomina,2025-10-04,activo,61000.0,18672.1,0.3061,19.45,12.0,1724.77,2025-10-21,203,186,0.3061,1,0.0923715061508882
PRD-00031313,USR-12091,tarjeta_credito_hey,2023-06-29,activo,140000.0,26376.0,0.1884,32.53,,,2025-10-12,1031,195,0.1884,1,
PRD-00031316,USR-12092,credito_nomina,2025-07-02,activo,28000.0,13456.8,0.4806,24.37,24.0,713.96,2025-09-09,297,228,0.4805999999999999,1,0.0530557041792996
PRD-00031320,USR-12093,tarjeta_credito_hey,2025-09-05,activo,137000.0,21235.0,0.155,30.27,,,2025-11-24,232,152,0.155,1,
PRD-00031323,USR-12094,tarjeta_credito_hey,2025-07-12,activo,24000.0,10915.2,0.4548,34.89,,,2025-11-17,287,159,0.4548,1,
PRD-00031324,USR-12094,credito_nomina,2025-10-23,activo,8000.0,2905.6,0.3632,19.88,18.0,188.01,2025-11-07,184,169,0.3631999999999999,1,0.0647060848017621
PRD-00031327,USR-12095,tarjeta_credito_hey,2022-07-25,activo,57000.0,40071.0,0.703,44.86,,,2025-11-09,1370,167,0.703,1,
PRD-00031328,USR-12095,tarjeta_credito_garantizada,2022-09-17,suspendido,23000.0,21447.5,0.9325,43.52,,,2025-11-17,1316,159,0.9325,1,
PRD-00031330,USR-12096,tarjeta_credito_hey,2024-03-14,activo,75000.0,41167.5,0.5489,36.23,,,2025-11-01,772,175,0.5489,1,
PRD-00031333,USR-12097,tarjeta_credito_hey,2025-11-22,activo,69000.0,36625.2,0.5308,32.6,,,2025-10-12,154,195,0.5307999999999999,1,
PRD-00031334,USR-12097,credito_nomina,2025-05-27,activo,40000.0,8344.0,0.2086,17.93,6.0,1464.29,2025-09-01,333,236,0.2086,1,0.1754901725790987
PRD-00031337,USR-12099,tarjeta_credito_hey,2025-10-25,activo,146000.0,89454.2,0.6127,36.29,,,2025-10-28,182,179,0.6127,1,
PRD-00031339,USR-12100,tarjeta_credito_hey,2024-07-28,activo,32000.0,19328.0,0.604,33.19,,,2025-09-14,636,223,0.604,1,
PRD-00031344,USR-12102,tarjeta_credito_negocios,2025-04-13,activo,348000.0,117206.4,0.3368,36.18,,,2025-09-02,377,235,0.3368,1,
PRD-00031346,USR-12103,tarjeta_credito_negocios,2024-10-31,activo,100000.0,54220.0,0.5422,52.57,,,2025-10-02,541,205,0.5422,1,
PRD-00031347,USR-12103,credito_personal,2025-08-28,cancelado,23000.0,10989.4,0.4778,22.11,24.0,570.71,2025-11-24,240,152,0.4778,1,0.051932771579886
PRD-00031350,USR-12104,credito_auto,2021-05-10,activo,97000.0,21320.6,0.2198,16.6,24.0,1050.05,2025-10-07,1811,200,0.2198,1,0.0492504901363001
PRD-00031352,USR-12105,credito_nomina,2025-10-19,suspendido,25000.0,12012.5,0.4805,28.51,18.0,827.98,2025-11-03,188,173,0.4805,1,0.0689265348595213
PRD-00031357,USR-12106,tarjeta_credito_hey,2024-10-07,activo,140000.0,7966.0,0.0569,42.51,,,2025-09-21,565,216,0.0569,1,
PRD-00031367,USR-12109,tarjeta_credito_negocios,2025-10-01,activo,474000.0,195430.2,0.4123,55.77,,,2025-11-13,206,163,0.4123,1,
PRD-00031370,USR-12110,tarjeta_credito_negocios,2025-04-20,activo,443000.0,112876.4,0.2548,37.85,,,2025-09-25,370,212,0.2547999999999999,1,
PRD-00031372,USR-12111,tarjeta_credito_hey,2025-05-16,activo,41000.0,9380.8,0.2288,33.73,,,2025-09-14,344,223,0.2287999999999999,1,
PRD-00031374,USR-12112,tarjeta_credito_hey,2025-10-16,revision_de_pagos,123000.0,84513.3,0.6871,32.24,,,2025-10-25,191,182,0.6871,1,
PRD-00031375,USR-12112,tarjeta_credito_garantizada,2025-10-29,activo,4000.0,3741.2,0.9353,62.79,,,2025-11-28,178,148,0.9353,1,
PRD-00031376,USR-12112,credito_personal,2025-09-28,revision_de_pagos,66000.0,58865.4,0.8919,51.99,18.0,4776.51,2025-09-26,209,211,0.8919,1,0.0811429124749003
PRD-00031382,USR-12115,tarjeta_credito_hey,2025-10-28,suspendido,104000.0,76637.6,0.7369,29.03,,,2025-11-28,179,148,0.7369000000000001,1,
PRD-00031383,USR-12115,credito_personal,2025-07-23,suspendido,48000.0,33561.6,0.6992,32.1,18.0,2373.66,2025-09-18,276,219,0.6991999999999999,1,0.0707254719679633
PRD-00031386,USR-12116,tarjeta_credito_hey,2025-11-27,activo,68000.0,12845.2,0.1889,43.89,,,2025-09-16,149,221,0.1889,1,
PRD-00031387,USR-12116,credito_auto,2025-05-27,activo,414000.0,25833.6,0.0624,13.75,24.0,1237.3,2025-10-14,333,193,0.0624,1,0.0478949894710764
PRD-00031395,USR-12120,tarjeta_credito_negocios,2025-11-01,activo,404000.0,56721.6,0.1404,49.68,,,2025-09-17,175,220,0.1404,1,
PRD-00031396,USR-12120,credito_personal,2023-09-07,activo,37000.0,8739.4,0.2362,40.07,18.0,653.79,2025-10-18,961,189,0.2362,1,0.074809483488569
PRD-00031398,USR-12121,tarjeta_credito_garantizada,2025-09-11,cancelado,9000.0,3562.2,0.3958,43.21,,,2025-10-27,226,180,0.3958,1,
PRD-00031400,USR-12122,tarjeta_credito_hey,2025-09-01,activo,122000.0,86119.8,0.7059,39.05,,,2025-11-01,236,175,0.7059,1,
PRD-00031401,USR-12122,tarjeta_credito_garantizada,2025-11-06,activo,2000.0,1388.2,0.6941,53.47,,,2025-08-30,170,238,0.6941,1,
PRD-00031403,USR-12123,tarjeta_credito_hey,2021-04-22,activo,115000.0,57626.5,0.5011,31.87,,,2025-10-02,1829,205,0.5011,1,
PRD-00031409,USR-12126,tarjeta_credito_hey,2025-06-08,suspendido,70000.0,49007.0,0.7001,45.15,,,2025-09-02,321,235,0.7001,1,
PRD-00031411,USR-12127,credito_nomina,2025-10-06,activo,45000.0,7744.5,0.1721,24.8,12.0,735.32,2025-09-17,201,220,0.1721,1,0.0949473820130415
PRD-00031413,USR-12128,credito_nomina,2023-07-22,activo,32000.0,12694.4,0.3967,33.59,18.0,907.39,2025-11-15,1008,161,0.3967,1,0.0714795500378119
PRD-00031416,USR-12129,tarjeta_credito_hey,2025-02-27,activo,95000.0,59061.5,0.6217,37.16,,,2025-10-02,422,205,0.6217,1,
PRD-00031418,USR-12130,tarjeta_credito_garantizada,2024-09-06,cancelado,17000.0,8399.7,0.4941,44.36,,,2025-10-19,596,188,0.4941,1,
PRD-00031420,USR-12131,tarjeta_credito_hey,2025-10-21,activo,49000.0,25906.3,0.5287,32.78,,,2025-10-10,186,197,0.5287,1,
PRD-00031422,USR-12132,tarjeta_credito_hey,2025-05-15,activo,92000.0,23864.8,0.2594,34.09,,,2025-09-08,345,229,0.2594,1,
PRD-00031423,USR-12132,credito_nomina,2024-03-28,activo,30000.0,12036.0,0.4012,17.15,6.0,2107.53,2025-09-19,758,218,0.4012,1,0.1751021934197408
PRD-00031425,USR-12133,tarjeta_credito_hey,2025-01-08,activo,62000.0,9703.0,0.1565,43.71,,,2025-11-13,472,163,0.1565,1,
PRD-00031426,USR-12133,credito_nomina,2024-12-22,activo,16000.0,7488.0,0.468,27.92,18.0,513.92,2025-10-11,489,196,0.468,1,0.0686324786324786
PRD-00031429,USR-12134,tarjeta_credito_hey,2025-01-19,cancelado,51000.0,6380.1,0.1251,36.01,,,2025-10-18,461,189,0.1251,1,
PRD-00031431,USR-12134,credito_auto,2025-11-19,activo,156000.0,28080.0,0.18,21.84,36.0,1070.07,2025-11-06,157,170,0.18,1,0.0381079059829059
PRD-00031440,USR-12139,tarjeta_credito_negocios,2023-05-02,activo,248000.0,120255.2,0.4849,37.76,,,2025-09-13,1089,224,0.4849,1,
PRD-00031442,USR-12140,tarjeta_credito_hey,2025-11-23,suspendido,127000.0,98272.6,0.7738,31.44,,,2025-09-11,153,226,0.7738,1,
PRD-00031443,USR-12140,credito_personal,2025-07-25,activo,61000.0,42181.5,0.6915,44.5,12.0,4418.8,2025-11-12,274,164,0.6915,1,0.104756824674324
PRD-00031445,USR-12141,tarjeta_credito_hey,2024-03-26,activo,57000.0,21956.4,0.3852,30.51,,,2025-11-21,760,155,0.3852,1,
PRD-00031447,USR-12142,tarjeta_credito_garantizada,2024-09-17,activo,3000.0,2196.3,0.7321,61.41,,,2025-10-09,585,198,0.7321000000000001,1,
PRD-00031448,USR-12142,credito_personal,2025-09-09,activo,91000.0,65001.3,0.7143,21.23,12.0,6059.69,2025-10-23,228,184,0.7143,1,0.0932241355172896
PRD-00031455,USR-12145,tarjeta_credito_hey,2022-10-12,activo,87000.0,23846.7,0.2741,39.7,,,2025-09-09,1291,228,0.2741,1,
PRD-00031457,USR-12145,credito_auto,2023-06-15,activo,223000.0,19155.7,0.0859,21.23,36.0,723.96,2025-09-24,1045,213,0.0859,1,0.0377934505134242
PRD-00031459,USR-12146,tarjeta_credito_hey,2025-10-28,activo,18000.0,4449.6,0.2472,32.55,,,2025-10-09,179,198,0.2472,1,
PRD-00031462,USR-12147,tarjeta_credito_hey,2021-11-21,activo,63000.0,21646.8,0.3436,37.75,,,2025-10-06,1616,201,0.3435999999999999,1,
PRD-00031466,USR-12149,tarjeta_credito_hey,2024-11-27,activo,64000.0,12876.8,0.2012,31.02,,,2025-11-26,514,150,0.2012,1,
PRD-00031472,USR-12152,credito_personal,2024-05-28,revision_de_pagos,16000.0,13019.2,0.8137,42.25,36.0,643.56,2025-09-07,697,230,0.8137000000000001,1,0.0494316087009954
PRD-00031477,USR-12154,tarjeta_credito_negocios,2025-01-15,activo,417000.0,169719.0,0.407,47.29,,,2025-09-02,465,235,0.407,1,
PRD-00031479,USR-12155,tarjeta_credito_hey,2022-06-19,cancelado,36000.0,20671.2,0.5742,40.49,,,2025-11-19,1406,157,0.5742,1,
PRD-00031485,USR-12158,tarjeta_credito_hey,2023-06-08,activo,84000.0,37875.6,0.4509,34.12,,,2025-11-20,1052,156,0.4508999999999999,1,
PRD-00031489,USR-12161,tarjeta_credito_hey,2024-07-21,activo,76000.0,43852.0,0.577,35.47,,,2025-10-01,643,206,0.577,1,
PRD-00031495,USR-12163,tarjeta_credito_hey,2025-01-11,activo,16000.0,1099.2,0.0687,35.74,,,2025-10-27,469,180,0.0687,1,
PRD-00031498,USR-12164,tarjeta_credito_hey,2023-08-08,activo,77000.0,22160.6,0.2878,33.4,,,2025-10-27,991,180,0.2878,1,
PRD-00031500,USR-12165,tarjeta_credito_garantizada,2024-04-21,activo,6000.0,4245.6,0.7076,42.31,,,2025-10-07,734,200,0.7076,1,
PRD-00031503,USR-12167,tarjeta_credito_hey,2023-10-23,activo,5000.0,1472.5,0.2945,43.02,,,2025-09-12,915,225,0.2945,1,
PRD-00031506,USR-12168,tarjeta_credito_hey,2025-10-18,activo,101000.0,23957.2,0.2372,43.42,,,2025-11-20,189,156,0.2372,1,
PRD-00031507,USR-12168,credito_auto,2024-11-23,activo,100000.0,21340.0,0.2134,14.48,48.0,588.3,2025-10-20,518,187,0.2134,1,0.0275679475164011
PRD-00031509,USR-12169,tarjeta_credito_hey,2022-09-16,activo,91000.0,35526.4,0.3904,39.43,,,2025-10-12,1317,195,0.3904,1,
PRD-00031510,USR-12169,credito_nomina,2024-10-20,activo,41000.0,15141.3,0.3693,22.11,6.0,2688.76,2025-10-30,552,177,0.3692999999999999,1,0.1775778830087245
PRD-00031513,USR-12171,tarjeta_credito_hey,2024-08-26,cancelado,78000.0,19983.6,0.2562,27.68,,,2025-11-02,607,174,0.2562,1,
PRD-00031516,USR-12172,tarjeta_credito_hey,2025-09-10,activo,147000.0,71721.3,0.4879,33.17,,,2025-11-13,227,163,0.4879,1,
PRD-00031520,USR-12173,tarjeta_credito_hey,2022-12-19,activo,86000.0,23624.2,0.2747,31.51,,,2025-09-09,1223,228,0.2747,1,
PRD-00031523,USR-12174,tarjeta_credito_hey,2022-11-23,activo,91000.0,19974.5,0.2195,31.28,,,2025-10-08,1249,199,0.2195,1,
PRD-00031529,USR-12176,tarjeta_credito_hey,2025-05-13,activo,49000.0,3920.0,0.08,27.54,,,2025-10-11,347,196,0.08,1,
PRD-00031532,USR-12177,tarjeta_credito_hey,2024-11-20,activo,134000.0,37573.6,0.2804,35.5,,,2025-10-06,521,201,0.2804,1,
PRD-00031536,USR-12179,tarjeta_credito_negocios,2025-03-21,activo,278000.0,110088.0,0.396,45.88,,,2025-11-12,400,164,0.396,1,
PRD-00031537,USR-12179,credito_personal,2024-12-03,activo,33000.0,9784.5,0.2965,25.47,18.0,659.7,2025-09-24,508,213,0.2965,1,0.0674229648934539
PRD-00031540,USR-12180,tarjeta_credito_hey,2024-10-08,activo,127000.0,34429.7,0.2711,28.01,,,2025-10-11,564,196,0.2710999999999999,1,
PRD-00031544,USR-12182,tarjeta_credito_hey,2025-03-25,activo,78000.0,7940.4,0.1018,40.04,,,2025-09-10,396,227,0.1018,1,
PRD-00031545,USR-12182,credito_auto,2025-01-21,activo,294000.0,83407.8,0.2837,16.04,48.0,2365.51,2025-09-04,459,233,0.2837,1,0.0283607768098427
PRD-00031547,USR-12183,tarjeta_credito_hey,2023-11-28,activo,107000.0,37011.3,0.3459,44.36,,,2025-09-04,879,233,0.3459,1,
PRD-00031550,USR-12184,credito_personal,2025-09-10,activo,32000.0,24768.0,0.774,46.61,36.0,1288.97,2025-11-26,227,150,0.774,1,0.0520417474160206
PRD-00031553,USR-12185,tarjeta_credito_negocios,2025-05-27,activo,219000.0,25382.1,0.1159,50.3,,,2025-10-12,333,195,0.1158999999999999,1,
PRD-00031555,USR-12186,tarjeta_credito_garantizada,2025-07-21,activo,1000.0,774.4,0.7744,63.52,,,2025-11-19,278,157,0.7744,1,
PRD-00031557,USR-12187,credito_personal,2025-10-29,revision_de_pagos,14000.0,11664.8,0.8332,31.89,24.0,663.61,2025-09-03,178,234,0.8331999999999999,1,0.0568899595363829
PRD-00031560,USR-12188,tarjeta_credito_hey,2024-09-13,activo,22000.0,8153.2,0.3706,41.69,,,2025-10-24,589,183,0.3706,1,
PRD-00031562,USR-12188,credito_auto,2025-05-28,activo,376000.0,139533.6,0.3711,18.24,60.0,3561.48,2025-09-22,332,215,0.3711,1,0.0255241748224083
PRD-00031566,USR-12190,credito_nomina,2023-06-13,suspendido,10000.0,3377.0,0.3377,21.07,18.0,220.45,2025-11-06,1047,170,0.3377,1,0.0652798341723423
PRD-00031570,USR-12192,tarjeta_credito_garantizada,2025-07-31,activo,16000.0,7508.8,0.4693,53.04,,,2025-08-31,268,237,0.4693,1,
PRD-00031572,USR-12193,tarjeta_credito_hey,2025-05-27,activo,25000.0,11090.0,0.4436,35.44,,,2025-11-21,333,155,0.4436,1,
PRD-00031574,USR-12194,tarjeta_credito_garantizada,2023-12-11,activo,8000.0,1125.6,0.1407,48.39,,,2025-09-13,866,224,0.1407,1,
PRD-00031577,USR-12195,tarjeta_credito_hey,2023-05-05,activo,109000.0,16437.2,0.1508,39.12,,,2025-11-25,1086,151,0.1508,1,
PRD-00031580,USR-12196,tarjeta_credito_hey,2023-07-26,activo,58000.0,11878.4,0.2048,44.99,,,2025-10-23,1004,184,0.2047999999999999,1,
PRD-00031585,USR-12198,tarjeta_credito_hey,2025-08-20,activo,91000.0,30521.4,0.3354,42.57,,,2025-10-01,248,206,0.3354,1,
PRD-00031591,USR-12200,tarjeta_credito_hey,2025-07-30,activo,103000.0,20929.6,0.2032,39.13,,,2025-10-15,269,192,0.2032,1,
PRD-00031594,USR-12201,tarjeta_credito_hey,2024-10-01,activo,105000.0,52122.0,0.4964,35.38,,,2025-09-27,571,210,0.4964,1,
PRD-00031596,USR-12202,tarjeta_credito_garantizada,2025-06-15,activo,11000.0,10540.2,0.9582,60.67,,,2025-10-25,314,182,0.9582,1,
PRD-00031597,USR-12202,credito_personal,2025-09-18,activo,29000.0,21106.2,0.7278,32.32,18.0,1495.09,2025-11-17,219,159,0.7278,1,0.0708365314457363
PRD-00031599,USR-12203,tarjeta_credito_garantizada,2022-09-09,activo,18000.0,16318.8,0.9066,42.82,,,2025-10-11,1324,196,0.9066,1,
PRD-00031600,USR-12203,credito_personal,2024-05-12,activo,59000.0,50061.5,0.8485,30.29,24.0,2806.56,2025-09-03,713,234,0.8485,1,0.0560622434405681
PRD-00031603,USR-12205,tarjeta_credito_hey,2025-10-01,activo,138000.0,74823.6,0.5422,33.69,,,2025-10-13,206,194,0.5422,1,
PRD-00031604,USR-12205,credito_nomina,2025-10-15,activo,48000.0,27748.8,0.5781,32.57,24.0,1588.46,2025-09-09,192,228,0.5781,1,0.0572442772300063
PRD-00031607,USR-12206,tarjeta_credito_hey,2025-05-16,activo,92000.0,66497.6,0.7228,32.36,,,2025-09-05,344,232,0.7228000000000001,1,
PRD-00031609,USR-12207,tarjeta_credito_hey,2024-02-21,activo,147000.0,100092.3,0.6809,42.7,,,2025-09-29,794,208,0.6809000000000001,1,
PRD-00031612,USR-12208,tarjeta_credito_hey,2022-03-04,cancelado,99000.0,31204.8,0.3152,28.32,,,2025-10-30,1513,177,0.3152,1,
PRD-00031616,USR-12209,tarjeta_credito_negocios,2023-06-04,activo,265000.0,45818.5,0.1729,51.25,,,2025-10-19,1056,188,0.1729,1,
PRD-00031619,USR-12210,tarjeta_credito_negocios,2025-11-26,activo,78000.0,9313.2,0.1194,49.97,,,2025-09-18,150,219,0.1194,1,
PRD-00031621,USR-12211,credito_nomina,2024-03-20,activo,52000.0,8585.2,0.1651,21.54,12.0,801.63,2025-09-22,766,215,0.1651,1,0.0933734799422261
PRD-00031625,USR-12213,tarjeta_credito_garantizada,2025-01-28,activo,4000.0,752.4,0.1881,53.83,,,2025-10-30,452,177,0.1881,1,
PRD-00031627,USR-12214,credito_personal,2022-12-15,activo,59000.0,58156.3,0.9857,40.2,24.0,3564.74,2025-10-17,1227,190,0.9857,1,0.0612958527279073
PRD-00031629,USR-12215,tarjeta_credito_hey,2025-09-05,activo,83000.0,59303.5,0.7145,44.75,,,2025-09-25,232,212,0.7145,1,
PRD-00031630,USR-12215,credito_personal,2025-08-05,revision_de_pagos,62000.0,61417.2,0.9906,27.1,12.0,5900.12,2025-10-23,263,184,0.9906,1,0.0960662485427535
PRD-00031633,USR-12216,credito_personal,2022-05-20,activo,76000.0,27846.4,0.3664,23.9,12.0,2631.8,2025-10-17,1436,190,0.3664,1,0.094511319236957
PRD-00031636,USR-12217,credito_auto,2025-05-27,activo,431000.0,116111.4,0.2694,23.52,60.0,3308.02,2025-10-12,333,195,0.2694,1,0.0284900535175701
PRD-00031638,USR-12218,tarjeta_credito_hey,2024-09-05,activo,92000.0,37306.0,0.4055,34.64,,,2025-10-22,597,185,0.4055,1,
PRD-00031639,USR-12218,credito_nomina,2025-09-27,activo,45000.0,10863.0,0.2414,19.22,6.0,1913.34,2025-09-01,210,236,0.2414,1,0.176133664733499
PRD-00031642,USR-12219,tarjeta_credito_hey,2025-09-18,activo,80000.0,33016.0,0.4127,36.75,,,2025-10-29,219,178,0.4127,1,
PRD-00031647,USR-12221,tarjeta_credito_hey,2025-11-18,activo,115000.0,34695.5,0.3017,40.48,,,2025-09-27,158,210,0.3017,1,
PRD-00031651,USR-12223,tarjeta_credito_hey,2023-04-14,activo,6000.0,3752.4,0.6254,29.51,,,2025-10-08,1107,199,0.6254000000000001,1,
PRD-00031655,USR-12225,tarjeta_credito_hey,2025-05-22,activo,74000.0,21741.2,0.2938,45.39,,,2025-09-29,338,208,0.2938,1,
PRD-00031657,USR-12226,credito_nomina,2025-04-11,activo,68000.0,24282.8,0.3571,28.16,12.0,2345.34,2025-09-27,379,210,0.3571,1,0.0965844136590508
PRD-00031659,USR-12227,credito_nomina,2022-12-16,activo,30000.0,5481.0,0.1827,32.66,6.0,1002.46,2025-09-21,1226,216,0.1827,1,0.1828972815179712
PRD-00031662,USR-12228,tarjeta_credito_hey,2025-01-29,activo,128000.0,27276.8,0.2131,33.58,,,2025-10-21,451,186,0.2130999999999999,1,
PRD-00031663,USR-12228,credito_nomina,2025-09-27,activo,66000.0,23146.2,0.3507,20.08,18.0,1499.91,2025-09-08,210,229,0.3507,1,0.0648015656997692
PRD-00031667,USR-12229,tarjeta_credito_hey,2021-08-23,activo,114000.0,32284.8,0.2832,27.68,,,2025-11-07,1706,169,0.2832,1,
PRD-00031669,USR-12230,tarjeta_credito_hey,2025-02-04,activo,24000.0,6062.4,0.2526,33.13,,,2025-09-20,445,217,0.2526,1,
PRD-00031673,USR-12231,tarjeta_credito_hey,2025-09-09,activo,22000.0,2816.0,0.128,37.17,,,2025-09-04,228,233,0.128,1,
PRD-00031677,USR-12234,tarjeta_credito_hey,2024-07-08,activo,118000.0,35376.4,0.2998,37.86,,,2025-09-21,656,216,0.2998,1,
PRD-00031678,USR-12234,credito_nomina,2024-03-12,activo,68000.0,24412.0,0.359,30.06,6.0,4432.74,2025-09-05,774,232,0.359,1,0.1815803703096837
PRD-00031681,USR-12235,tarjeta_credito_hey,2025-09-26,activo,44000.0,21749.2,0.4943,39.91,,,2025-10-08,211,199,0.4943,1,
PRD-00031685,USR-12237,tarjeta_credito_hey,2025-03-13,activo,49000.0,6967.8,0.1422,36.3,,,2025-09-26,408,211,0.1422,1,
PRD-00031691,USR-12239,tarjeta_credito_hey,2024-09-01,suspendido,139000.0,115453.4,0.8306,33.4,,,2025-09-11,601,226,0.8306,1,
PRD-00031692,USR-12239,credito_personal,2024-09-19,revision_de_pagos,48000.0,44304.0,0.923,46.05,12.0,4676.28,2025-10-22,583,185,0.923,1,0.1055498374864572
PRD-00031694,USR-12240,tarjeta_credito_hey,2025-01-27,activo,57000.0,52229.1,0.9163,33.28,,,2025-09-04,453,233,0.9163,1,
PRD-00031695,USR-12240,tarjeta_credito_garantizada,2025-03-18,revision_de_pagos,5000.0,4470.0,0.894,61.74,,,2025-11-06,403,170,0.894,1,
PRD-00031697,USR-12241,tarjeta_credito_hey,2024-09-12,activo,61000.0,21246.3,0.3483,40.11,,,2025-11-10,590,166,0.3483,1,
PRD-00031699,USR-12242,tarjeta_credito_hey,2023-01-27,activo,128000.0,30323.2,0.2369,39.1,,,2025-09-17,1184,220,0.2369,1,
PRD-00031702,USR-12244,tarjeta_credito_hey,2025-09-07,activo,106000.0,41361.2,0.3902,43.8,,,2025-10-10,230,197,0.3902,1,
PRD-00031704,USR-12245,credito_nomina,2021-07-05,activo,36000.0,6210.0,0.1725,19.37,12.0,573.39,2025-10-15,1755,192,0.1725,1,0.0923333333333333
PRD-00031708,USR-12246,tarjeta_credito_negocios,2024-09-19,activo,233000.0,54475.4,0.2338,40.72,,,2025-11-20,583,156,0.2338,1,
PRD-00031709,USR-12246,credito_personal,2023-12-24,activo,79000.0,26630.9,0.3371,33.91,18.0,1907.9,2025-09-22,853,215,0.3371,1,0.0716423402889125
PRD-00031711,USR-12247,credito_nomina,2024-02-04,activo,37000.0,20572.0,0.556,33.08,6.0,3766.97,2025-10-22,811,185,0.556,1,0.1831115107913669
PRD-00031714,USR-12248,credito_auto,2024-09-11,activo,346000.0,109682.0,0.317,19.68,24.0,5565.22,2025-10-15,591,192,0.317,1,0.0507395926405426
PRD-00031716,USR-12249,tarjeta_credito_hey,2025-11-26,activo,39000.0,10506.6,0.2694,34.64,,,2025-10-14,150,193,0.2694,1,
PRD-00031717,USR-12249,credito_nomina,2025-10-02,activo,76000.0,31023.2,0.4082,24.2,6.0,5541.56,2025-10-24,205,183,0.4082,1,0.1786263183681889
PRD-00031721,USR-12250,tarjeta_credito_negocios,2025-07-11,activo,299000.0,42278.6,0.1414,50.99,,,2025-09-19,288,218,0.1414,1,
PRD-00031723,USR-12251,credito_nomina,2024-06-20,activo,57000.0,22315.5,0.3915,23.03,6.0,3973.03,2025-09-11,674,226,0.3915,1,0.1780390311666778
PRD-00031726,USR-12252,tarjeta_credito_hey,2025-06-18,activo,135000.0,37665.0,0.279,29.83,,,2025-11-07,311,169,0.279,1,
PRD-00031730,USR-12253,tarjeta_credito_negocios,2024-07-29,activo,228000.0,115299.6,0.5057,47.52,,,2025-10-28,635,179,0.5057,1,
PRD-00031731,USR-12253,credito_personal,2024-08-24,activo,60000.0,14970.0,0.2495,25.33,18.0,1008.29,2025-09-29,609,208,0.2495,1,0.0673540414161656
PRD-00031732,USR-12253,credito_auto,2025-04-20,activo,92000.0,14094.4,0.1532,19.02,48.0,421.57,2025-10-02,370,205,0.1532,1,0.0299104608922692
PRD-00031735,USR-12255,tarjeta_credito_hey,2025-10-07,activo,53000.0,15947.7,0.3009,35.86,,,2025-10-16,200,191,0.3009,1,
PRD-00031737,USR-12256,tarjeta_credito_hey,2025-10-05,activo,122000.0,73651.4,0.6037,46.16,,,2025-10-17,202,190,0.6036999999999999,1,
PRD-00031740,USR-12257,tarjeta_credito_hey,2024-06-17,activo,91000.0,27700.4,0.3044,45.73,,,2025-11-18,677,158,0.3044,1,
PRD-00031745,USR-12259,tarjeta_credito_negocios,2025-06-12,activo,200000.0,105180.0,0.5259,51.21,,,2025-11-19,317,157,0.5259,1,
PRD-00031746,USR-12259,credito_personal,2025-05-11,activo,45000.0,24039.0,0.5342,50.71,12.0,2595.08,2025-09-21,349,216,0.5342,1,0.1079529098548192
PRD-00031747,USR-12259,credito_auto,2025-11-12,activo,290000.0,88218.0,0.3042,14.68,24.0,4263.99,2025-10-14,164,193,0.3042,1,0.0483346935999455
PRD-00031749,USR-12260,credito_nomina,2025-01-19,activo,62000.0,14185.6,0.2288,17.89,18.0,904.38,2025-10-03,461,204,0.2288,1,0.0637533837130611
PRD-00031754,USR-12261,tarjeta_credito_negocios,2023-10-07,activo,411000.0,194814.0,0.474,39.31,,,2025-11-09,931,167,0.474,1,
PRD-00031755,USR-12261,credito_personal,2025-11-11,activo,18000.0,4973.4,0.2763,50.1,12.0,535.32,2025-09-04,165,233,0.2763,1,0.1076366268548679
PRD-00031758,USR-12262,tarjeta_credito_hey,2022-08-07,activo,38000.0,9412.6,0.2477,41.87,,,2025-09-14,1357,223,0.2477,1,
PRD-00031760,USR-12263,tarjeta_credito_garantizada,2024-03-26,cancelado,15000.0,1356.0,0.0904,43.94,,,2025-11-01,760,175,0.0904,1,
PRD-00031765,USR-12266,tarjeta_credito_hey,2025-11-02,activo,146000.0,44004.4,0.3014,34.45,,,2025-11-20,174,156,0.3014,1,
